Search type: State

Introduced - HI|Tree|Shrub

Accepted Symbol,Synonym Symbol,Scientific Name,Common Name
FURCR,,Furcraea Vent.,furcraea
GALIU,,Galium L.,bedstraw
GARDE,,Gardenia Ellis,gardenia
GATA,,Gardenia taitensis DC.,Tahitian gardenia
GATA,GAWE,Gardenia weissichii H. St. John,
GERAN,,Geranium L.,geranium
GMELI,,Gmelina L.,gmelina
GMAS,,Gmelina asiatica L.,Asian bushbeech
GOSSY,,Gossypium L.,cotton
GOBA,,Gossypium barbadense L.,Creole cotton
GOBA,GOBAA,Gossypium barbadense L. var. acuminatum (Roxb. ex G. Don) Triana & Planch.,
GOBA,GOBR2,Gossypium brasiliense Macfad.,
GOBA,GOPE,Gossypium peruvianum Cav.,
GOBA,GOVI4,Gossypium vitifolium Lam.,
GOHI,,Gossypium hirsutum L.,upland cotton
GOHIH2,,Gossypium hirsutum L. var. hirsutum,upland cotton
GOHIH2,GOHE3,Gossypium herbaceum auct. non L.,
GOHIH2,GOHIP,Gossypium hirsutum L. var. punctatum (K. Schum. & Thonn.) Roberty,
GOHIH2,GOME3,Gossypium mexicanum Tod.,
GOHIH2,GOPU2,Gossypium purpurascens Poir.,
GREVI,,Grevillea R. Br. ex Knight,grevillea
GRBA,,Grevillea banksii R. Br.,kahiliflower
GRRO,,Grevillea robusta A. Cunn. ex R. Br.,silkoak
HAEMA2,,Haematoxylum L.,haematoxylum
HACA2,,Haematoxylum campechianum L.,bloodwoodtree
HARRI2,,Harrisia Britton,applecactus
HAMA7,,Harrisia martinii (Labour.) Britton,mooncactus
HAMA7,CEMA7,Cereus martinii Labour.,
HAMA7,ERMA16,Eriocereus martinii (Labour.) Riccob.,
HAPO6,,Harrisia pomanensis (F.A.C. Weber) Britton & Rose,applecactus
HAPO6,HABO,Harrisia bonplandii (Parmentier) Britton & Rose,
HEBE,,Hebe Comm. ex Juss.,hebe
HESP,,Hebe speciosa (R. Cunn. ex A. Cunn.) J.C. Andersen,New Zealand hebe
HESP,VESP4,Veronica speciosa R. Cunn. ex A. Cunn.,
HELIC4,,Helichrysum Mill.,strawflower
HELIO,,Heliocarpus L.,heliocarpus
HEPO4,,Heliocarpus popayanensis Kunth,white moho
HELIO3,,Heliotropium L.,heliotrope
HEFO11,,Heliotropium foertherianum Diane & Hilger,velvetleaf soldierbush
HEFO11,MEAR10,Messerschmidia argentea (L. f.) I.M. Johnst.,
HEFO11,TOAR2,Tournefortia argentea L. f.,
HETER11,,Heterocentron Hook. & Arn.,heterocentron
HESU4,,Heterocentron subtriplinervium (Link & Otto) A. Braun & Bouché,pearlflower
HESU4,HEMA7,Heterocentron macrostachyum Naud.,
HETER5,,Heteromeles M. Roem.,toyon
HEAR5,,Heteromeles arbutifolia (Lindl.) M. Roem.,toyon
HEARA2,,Heteromeles arbutifolia (Lindl.) M. Roem. var. arbutifolia,toyon
HEARA2,CRAR14,"Crataegus arbutifolia Aiton, non Lam., nom. illeg.",
HEARA2,HESA14,Heteromeles salicifolia (C. Presl) Abrams,
HEARA2,PHAR11,Photinia arbutifolia Lindl.,
HIBIS2,,Hibiscus L.,rosemallow
HICA6,,Hibiscus calyphyllus Cav.,lemonyellow rosemallow
HICA6,HIRO,Hibiscus rockii O. Deg. & I. Deg.,
HIMA5,,Hibiscus macrophyllus Roxb. ex Hornem.,largeleaf rosemallow
HIMU3,,Hibiscus mutabilis L.,Dixie rosemallow
HITI,,Hibiscus tiliaceus L.,sea hibiscus
HITI,PAGR2,Pariti grande Britton ex Small,
HITI,PATI2,Pariti tiliaceum (L.) A. Juss. ex Britton & Millsp.,
HITI,TATI,Talipariti tiliaceum (L.) Fryxell,
HOLMS,,Holmskioldia Retz.,holmskioldia
HOSA2,,Holmskioldia sanguinea Retz.,Chinese hatplant
HYLOC,,Hylocereus (A. Berger) Britton & Rose,nightblooming cactus
HYCO17,,Hylocereus costaricensis (F.A.C. Weber) Britton & Rose,Costa Rica nightblooming cactus
HYUN3,,Hylocereus undatus (Haw.) Britton & Rose,nightblooming cactus
HYUN3,CEUN,Cereus undatus Haw.,
HYPER,,Hypericum L.,St. Johnswort
HYCA11,,Hypericum canariense L.,Canary Island St. Johnswort
HYPTI,,Hyptis Jacq.,bushmint
ILEX,,Ilex L.,holly
ILAQ80,,Ilex aquifolium L.,English holly
ILCA,,Ilex cassine L.,dahoon
ILPA3,,Ilex paraguariensis A. St.-Hil.,mate
ILPA3,ILPA2,"Ilex paraguayensis A. St.-Hil., orth. var.",
IMPAT,,Impatiens L.,touch-me-not
IMSO,,Impatiens sodenii Engl. & Warb. ex Engl.,Oliver's touch-me-not
IMSO,IMOL,Impatiens oliveri C. Wright ex W. Watson,
INDIG,,Indigofera L.,indigo
IPOMO,,Ipomoea L.,morning-glory
IRESI,,Iresine P. Br.,bloodleaf
JACAR,,Jacaranda Juss.,jacaranda
JAMI,,Jacaranda mimosifolia D. Don,black poui
JAMI,JAAC,Jacaranda acutifolia auct. non Humb. & Bonpl.,
JACQU,,Jacquemontia Choisy,clustervine
JASMI,,Jasminum L.,jasmine
JATRO,,Jatropha L.,nettlespurge
JACU2,,Jatropha curcas L.,Barbados nut
JACU2,CUCU4,"Curcas curcas (L.) Britton & Millsp., nom. inval.",
JUSTI,,Justicia L.,water-willow
KUNZE,,Kunzea Rchb.,kunzea
KUER,,Kunzea ericoides (A. Rich.) J. Thomp.,burgan
KUER,KUPE2,Kunzea peduncularis F. Muell.,
KUER,LEER9,Leptospermum ericoides A. Rich.,
LANTA,,Lantana L.,lantana
LACA2,,Lantana camara L.,lantana
LACA2,LAAC3,Lantana aculeata L.,
LACA2,LACAA,Lantana camara L. var. aculeata (L.) Moldenke,
LACA2,LACAF,Lantana camara L. var. flava (Medik.) Moldenke,
LACA2,LACAH,Lantana camara L. var. hybrida (Neubert) Moldenke,
LACA2,LACAM,Lantana camara L. var. mista (L.) L.H. Bailey,
LACA2,LACAM2,Lantana camara L. var. mutabilis (Hook.) L.H. Bailey,
LACA2,LACAN,Lantana camara L. var. nivea (Vent.) L.H. Bailey,
LACA2,LACAS,Lantana camara L. var. sanguinea (Medik.) L.H. Bailey,
LACA2,LAST,Lantana strigocamara R.W. Sanders,
LACA2,LATI4,Lantana tiliifolia auct. non Cham.,
LAMO2,,Lantana montevidensis (Spreng.) Briq.,trailing shrubverbena
LAMO2,LASE7,Lantana sellowiana Link & Otto,
LAMO2,LIMO7,Lippia montevidensis Spreng.,
LATR5,,Lantana trifolia L.,threeleaf shrubverbena
LEONO,,Leonotis (Pers.) W.T. Aiton,lion's ear
LELE3,,Leonotis leonurus (L.) R. Br.,lion's ear
LEPID,,Lepidium L.,pepperweed
LEPTO4,,Leptospermum J.R. Forst. & G. Forst.,teatree
LEMO20,,Leptospermum morrisonii J. Thomp.,large-leaf yellow teatree
LEPE23,,Leptospermum petersonii L.H. Bailey,common teatree
LEPE23,LEFL3,Leptospermum flavescens Sm.,
LEPO22,,Leptospermum polygalifolim Salisb.,common teatree
LEPO22,LEFL28,"Leptospermum flavescens sensu W.L. Wagner et al. p.p., non Sm.",
LESC2,,Leptospermum scoparium J.R. Forst. & G. Forst.,broom teatree
LESC2,LESCM,Leptospermum scoparium J.R. Forst. & G. Forst. var. martinii hort.,
LESC2,LESCN,Leptospermum scoparium J.R. Forst. & G. Forst. var. nichollsii (Dorr. Sm.) Turrill,
LESPE,,Lespedeza Michx.,lespedeza
LIGUS2,,Ligustrum L.,privet
LISI,,Ligustrum sinense Lour.,Chinese privet
LISI,LIMI13,Ligustrum microcarpum Kaneh. & Sasaki,
LISI,LIVI7,Ligustrum villosum May,
LIVIS,,Livistona R. Br.,livistona
LICH3,,Livistona chinensis (Jacq.) R. Br. ex Mart.,fountain palm
LICH3,LIOL,Livistona oliviformis (Hassk.) Mart.,
LICH3,SAOL2,Saribus oliviformis Hassk.,
LOBEL,,Lobelia L.,lobelia
LONIC,,Lonicera L.,honeysuckle
LOPHO4,,Lophostemon Schott,lophostemon
LOCO9,,Lophostemon confertus (R. Br.) Peter G. Wilson & J.T. Waterh.,vinegartree
LOCO9,TRCO18,Tristania conferta R. Br.,
LUDWI,,Ludwigia L.,primrose-willow
LUPIN,,Lupinus L.,lupine
LYTHR,,Lythrum L.,loosestrife
LYMA3,,Lythrum maritimum Kunth,pukamole
MACAR,,Macaranga Thouars,macaranga
MAMA28,,Macaranga mappa (L.) Müll. Arg.,pengua
MATA3,,Macaranga tanarius (L.) Müll. Arg.,parasol leaf tree
MALAC,,Malachra L.,leafbract
MALLO,,Mallotus Lour.,mallotus
MAPH4,,Mallotus philippensis (Lam.) Müll. Arg.,kamala tree
MALVA3,,Malvaviscus Fabr.,wax mallow
MAAR14,,Malvaviscus arboreus Dill. ex Cav.,wax mallow
MAARA,,Malvaviscus arboreus Dill. ex Cav. var. arboreus,wax mallow
MAARA,MAARM,Malvaviscus arboreus Dill. ex Cav. var. mexicanus Schltdl.,
MAPE3,,Malvaviscus penduliflorus DC.,mazapan
MAPE3,MAARP,Malvaviscus arboreus Dill. ex Cav. var. penduliflorus (DC.) Schery,
MANGI,,Mangifera L.,mango
MAIN3,,Mangifera indica L.,mango
MANIH,,Manihot Mill.,cassava
MACA32,,Manihot carthagenensis (Jacq.) Müll. Arg.,
MACAG4,,Manihot carthagenensis (Jacq.) Müll. Arg. ssp. glaziovii (Müll. Arg.) Allem,ceara rubbertree
MACAG4,MAGL5,Manihot glaziovii Müll. Arg.,
MAES,,Manihot esculenta Crantz,cassava
MAES,JAMA3,Janipha manihot (L.) Kunth,
MAES,JAMA4,Jatropha manihot L.,
MAES,MAAI,Manihot aipi Pohl,
MAES,MADU3,Manihot dulcis (J.F. Gmel.) Pax,
MAES,MAMA18,"Manihot manihot (L.) Cockerell, nom. inval.",
MAES,MAME9,Manihot melanobasis Müll. Arg.,
MAES,MAUT,Manihot utilissima Pohl,
MEDIN,,Medinilla Gaudich.,medinilla
MEVE3,,Medinilla venosa (Blume) Blume,holdtight
MELAL,,Melaleuca L.,melaleuca
MEQU,,Melaleuca quinquenervia (Cav.) S.F. Blake,punktree
MEQU,MELE,"Melaleuca leucadendron auct. non (L.) L., orth. var.",
MEQU,MELE5,Melaleuca leucadendra auct. non (L.) L.,
MELAS,,Melastoma L.,melastoma
MECA9,,Melastoma candidum D. Don,Asian melastome
MEMA,,Melastoma malabathricum L.,Malabar melastome
MEMA,MEMAM2,Melastoma malabathricum L. var. mariannum (Naudin) Fosberg & Sachet,
MESA3,,Melastoma sanguineum Sims,red melastome
MELIA,,Melia L.,melia
MEAZ,,Melia azedarach L.,Chinaberrytree
MEAZ,MEAZU,Melia azedarach L. var. umbraculifera Knox,
MELOC,,Melochia L.,melochia
MEUM3,,Melochia umbellata (Houtt.) Stapf,hierba del soldado
MEUM3,MEIN11,Melochia indica Kurz,
METRO,,Metrosideros Banks ex Gaertn.,lehua
MEMA4,,Metrosideros macropus Hook. & Arn.,'ohi'a
MICON,,Miconia Ruiz & Pav.,johnnyberry
MICA20,,Miconia calvescens DC.,velvet tree
MIMOS,,Mimosa L.,sensitive plant
MIDI8,,Mimosa diplotricha C. Wright,giant false sensitive plant
MIDI8,MIIN80,"Mimosa invisa Mart., non Mart. ex Colla",
MITRA,,Mitracarpus Zucc.,girdlepod
MONTA,,Montanoa Llave & Lex.,montanoa
MOHI,,Montanoa hibiscifolia (Benth.) Standl.,treedaisy
MOHI,MOHI2,Montagnaea hibiscifolia Benth.,
MOREL2,,Morella Lour.,bayberry
MOCE2,,Morella cerifera (L.) Small,wax myrtle
MOCE2,CECE2,Cerothamnus ceriferus (L.) Small,
MOCE2,CEPU11,Cerothamnus pumilus (Michx.) Small,
MOCE2,MOCEP,"Morella cerifera (L.) Small var. pumila (Michx.) Kartesz, ined.",
MOCE2,MYCE,Myrica cerifera L.,
MOCE2,MYCEP,Myrica cerifera L. var. pumila Michx.,
MOCE2,MYPU,Myrica pusilla Raf.,
MOFA,,Morella faya (Aiton) Wilbur,firetree
MOFA,MYFA,Myrica faya Aiton,
MORIN,,Morinda L.,morinda
MOCI3,,Morinda citrifolia L.,Indian mulberry
MORUS,,Morus L.,mulberry
MOAL,,Morus alba L.,white mulberry
MOAL,MOALM,Morus alba L. var. multicaulis (Perr.) Loudon,
MOAL,MOALT,Morus alba L. var. tatarica (L.) Ser.,
MOAL,MOTA,Morus tatarica L.,
MUEHL,,Muehlenbeckia Meisn.,maidenhair vine
MUAX2,,Muehlenbeckia axillaris (Hook. f.) Walp.,sprawling wirevine
MUNTI,,Muntingia L.,muntingia
MUCA4,,Muntingia calabura L.,strawberrytree
MUSA2,,Musa L.,banana
MUPA3,,Musa ×paradisiaca L. (pro sp.) [acuminata × balbisiana],French plantain
MUPA3,MUORN,Musa ornata Roxb. var. normalis Kuntze,
MUPA3,MUSA,Musa sapientum L.,
MUTR2,,Musa troglodytarum L.,fe'i banana
NICOT,,Nicotiana L.,tobacco
NIGL,,Nicotiana glauca Graham,tree tobacco
OCHNA,,Ochna L.,ochna
OCSE2,,Ochna serrulata (Hochst.) Walp.,Mickey Mouse plant
OCTH,,Ochna thomasiana Engl. & Gilg,Thomas' bird's-eye bush
OCTH,OCKI3,Ochna kirkii Oliv.,
ODONT5,,Odontonema Nees,toothedthread
ODTU,,Odontonema tubiforme (Bertol.) Kuntze,firespike
ODTU,ODST,Odontonema strictum (Nees) Kuntze,
ODTU,THST5,Thyrsacanthus strictus Nees,
OLEA,,Olea L.,olive
OLEU,,Olea europaea L.,olive
OLEUC,,Olea europaea L. ssp. cuspidata (Wall. ex G. Don) Ciferri,African olive
OLEUC,OLAF,Olea africana Mill.,
OLEUC,OLCH,Olea chrysophylla Lam.,
OLEUC,OLEUA,Olea europaea L. ssp. africana (Mill.) P. Green,
OLEUC,OLFE2,Olea ferruginea Royle,
OLEUC,OLVE2,Olea verrucosa (Willd.) Link,
OLEUE,,Olea europaea L. ssp. europaea,European olive
OPUNT,,Opuntia Mill.,pricklypear
OPCO4,,Opuntia cochenillifera (L.) Mill.,cochineal nopal cactus
OPCO4,CACO56,Cactus cochenilliferus L.,
OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck,
OPFI,,Opuntia ficus-indica (L.) Mill.,Barbary fig
OPFI,CAFI8,Cactus ficus-indica L.,
OPFI,OPCO10,Opuntia compressa J.F. Macbr.,
OPFI,OPOP,"Opuntia opuntia (L.) Karst., nom. inval.",
OPFI,OPVU2,Opuntia vulgaris Mill.,
OPMO5,,Opuntia monacantha (Willd.) Haw.,common pricklypear
OPMO5,OPVU6,Opuntia vulgaris auct. non Mill.,
OXYSP,,Oxyspora DC.,oxyspora
OXPA3,,Oxyspora paniculata (D. Don) DC.,bristletips
PAEDE,,Paederia L.,sewer vine
PAFO3,,Paederia foetida L.,stinkvine
PAFO3,PASC15,"Paederia scandans (Lour.) Merr., database artifact",
PAFO3,PASC21,Paederia scandens (Lour.) Merr.,
PANDA,,Pandanus L. f.,screwpine
PATE2,,Pandanus tectorius Parkinson ex Zucc.,Tahitian screwpine
PATE2,PACH5,Pandanus chamissonis Gaudich.,
PATE2,PADO,Pandanus douglasii Gaudich.,
PATE2,PAME3,Pandanus menziesii Gaudich.,
PATE2,PAOD,Pandanus odoratissimus auct. non L. f.,
PATE2,PAODL,Pandanus odoratissimus L. f. var. laevigatus Martelli,
PATE2,PAODO,Pandanus odoratissimus L. f. var. oahuensis Martelli,
PATE2,PATEC,Pandanus tectorius Parkinson ex Zucc. var. chamissonis (Gaudich.) B.C. Stone,
PATE2,PATED,Pandanus tectorius Parkinson ex Zucc. var. douglasii (Gaudich.) B.C. Stone,
PATE2,PATEL,Pandanus tectorius Parkinson ex Zucc. var. laevigatus (Martelli) B.C. Stone,
PATE2,PATEM2,Pandanus tectorius Parkinson ex Zucc. var. menziesii (Gaudich.) B.C. Stone,
PATE2,PATEO,Pandanus tectorius Parkinson ex Zucc. var. oahuensis (Martelli) B.C. Stone,
PATE2,PATES,Pandanus tectorius Parkinson ex Zucc. var. sandvicensis Warb.,
PARKI2,,Parkinsonia L.,paloverde
PAAC3,,Parkinsonia aculeata L.,Jerusalem thorn
PARTH2,,Parthenium L.,feverfew
PECTI,,Pectis L.,chinchweed
PENTA7,,Pentas Benth.,pentas
PELA19,,Pentas lanceolata (Forssk.) Deflers,Egyptian starcluster
PERSE,,Persea Mill.,bay
PEAM3,,Persea americana Mill.,avocado
PETRE,,Petrea L.,petrea
PEVO,,Petrea volubilis L.,queen's-wreath
PEVO,PEKO3,Petrea kohautiana C. Presl,
PHILA,,Philadelphus L.,mock orange
PHKA4,,Philadelphus karwinskianus Koehne,evergreen mock orange
PHILO,,Philodendron Schott,philodendron
PHOEN2,,Phoenix L.,date palm
PHDA4,,Phoenix dactylifera L.,date palm
PHOTI,,Photinia Lindl.,chokeberry
PHDA5,,Photinia davidiana (Decne.) Cardot,Chinese photinia
PHRAG,,Phragmites Adans.,reed
PHAU7,,Phragmites australis (Cav.) Trin. ex Steud.,common reed
PHAU7,PHAUB,Phragmites australis (Cav.) Trin. ex Steud. var. berlandieri (Fourn.) C.F. Reed,
PHAU7,PHCO15,Phragmites communis Trin.,
PHAU7,PHCOB,Phragmites communis Trin. ssp. berlandieri (Fourn.) Á. Löve & D. Löve,
PHAU7,PHCOB2,Phragmites communis Trin. var. berlandieri (Fourn.) Fernald,
PHAU7,PHPH4,"Phragmites phragmites (L.) Karst., nom. inval.",
PHYLA,,Phyla Lour.,fogfruit
PHYLL,,Phyllanthus L.,leafflower
PHYLL6,,Phyllostachys Siebold & Zucc.,bamboo
PHNI80,,Phyllostachys nigra (Lodd. ex Lindl.) Munro,black bamboo
PHNI80,PHHE14,Phyllostachys henionis Mitford,
PHNI80,PHNIH2,Phyllostachys nigra (Lodd. ex Lindl.) Munro var. henionis (Mitford) Stapf ex Rendle,
PHYSA,,Physalis L.,groundcherry
PHPE4,,Physalis peruviana L.,Peruvian groundcherry
PHPE4,PHED3,Physalis edulis Sims,
PHYTO,,Phytolacca L.,pokeweed
PIMEN,,Pimenta Lindl.,pimenta
PIDI2,,Pimenta dioica (L.) Merr.,allspice
PIDI2,PIOF,Pimenta officinalis Lindl.,
PIDI2,PIPI5,"Pimenta pimenta (L.) Karst., nom. inval.",
PINUS,,Pinus L.,pine
PICA18,,Pinus caribaea Morelet,Caribbean pine
PIPA13,,Pinus patula Schiede ex Schltdl. & Cham.,Mexican weeping pine
PIPI6,,Pinus pinaster Aiton,maritime pine
PIPER,,Piper L.,pepper
PIME,,Piper methysticum G. Forst.,kava
PISCI,,Piscidia L.,piscidia
PIPI3,,Piscidia piscipula (L.) Sarg.,Florida fishpoison tree
PIPI3,ICPI,Ichthyomethia piscipula (L.) Hitchc. ex Sarg.,
PIPI3,PIER,Piscidia erythrina L.,
PISON,,Pisonia L.,catchbirdtree
PIGR6,,Pisonia grandis R. Br.,grand devil's-claws
PITHE,,Pithecellobium Mart.,blackbead
PIDU,,Pithecellobium dulce (Roxb.) Benth.,monkeypod
PITTO,,Pittosporum Banks ex Sol.,cheesewood
PIPE8,,Pittosporum pentandrum (Blanco) Merr.,Taiwanese cheesewood
PIUN2,,Pittosporum undulatum Vent.,Australian cheesewood
PIVI5,,Pittosporum viridiflorum Sims,Cape cheesewood
PLANT,,Plantago L.,plantain
PLECT2,,Plectranthus L'Hér.,plectranthus
PLUCH,,Pluchea Cass.,camphorweed
PLCA10,,Pluchea carolinensis (Jacq.) G. Don,cure for all
PLCA10,COCA22,Conyza carolinensis Jacq.,
PLCA10,COCO24,Conyza cortesii Kunth,
PLCA10,PLCO9,Pluchea cortesii (Kunth) DC.,
PLCA10,PLOD2,Pluchea odorata auct. non (L.) Cass.,
PLCA10,PLSY,"Pluchea symphytifolia auct. non Gillis, non Conyza symphytifolia Mill.",
PLIN4,,Pluchea indica (L.) Less.,Indian camphorweed
PLUMB,,Plumbago L.,leadwort
PLAU6,,Plumbago auriculata Lam.,Cape leadwort
PLAU6,PLCA9,Plumbago capensis Thunb.,
POLYG,,Polygala L.,polygala
POLYG4,,Polygonum L.,knotweed
PROSO,,Prosopis L.,mesquite
PRGL2,,Prosopis glandulosa Torr.,honey mesquite
PRGLG,,Prosopis glandulosa Torr. var. glandulosa,honey mesquite
PRGLG,PRCHG,Prosopis chilensis (Molina) Stuntz var. glandulosa (Torr.) Standl.,
PRGLG,PRJUG2,Prosopis juliflora (Sw.) DC. var. glandulosa (Torr.) Cockerell,
PRJU3,,Prosopis juliflora (Sw.) DC.,mesquite
PRPA4,,Prosopis pallida (Humb. & Bonpl. ex Willd.) Kunth,kiawe
PRPA4,PRLI,Prosopis limensis Benth.,
PRVE,,Prosopis velutina Wooton,velvet mesquite
PRVE,NEVE,Neltuma velutina (Wooton) Britton & Rose,
PRVE,PRAR4,Prosopis articulata S. Watson,
PRVE,PRCHV,Prosopis chilensis (Molina) Stuntz var. velutina (Wooton) Standl.,
PRVE,PRJU,Prosopis juliflora auct. non (Sw.) DC. p.p.,
PRVE,PRJUA,Prosopis juliflora (Sw.) DC. var. articulata (S. Watson) Wiggins,
PRVE,PRJUV2,Prosopis juliflora (Sw.) DC. var. velutina (Wooton) Sarg.,
PSEUD21,,Pseuderanthemum Radlk.,pseuderanthemum
PSIDI,,Psidium L.,guava
PSCA,,Psidium cattleianum Sabine,strawberry guava
PSCA,PSCAL,Psidium cattleianum Sabine var. littorale (Raddi) Mattos,
PSCA,PSLI3,Psidium littorale Raddi,
PSGU,,Psidium guajava L.,guava
PTERO5,,Pterolepis (DC.) Miq.,meadowbeauty
PTGL,,Pterolepis glomerata (Rottb.) Miq.,false meadowbeauty
PYRAC,,Pyracantha M. Roem.,firethorn
PYFO,,Pyracantha fortuneana (Maxim.) Li,Chinese firethorn
PYFO,PYCR,Pyracantha crenatoserrata (Hance) Rehder,
PYKO,,Pyracantha koidzumii (Hayata) Rehder,Formosa firethorn
QUERC,,Quercus L.,oak
QUSU5,,Quercus suber L.,cork oak
RAUVO,,Rauvolfia L.,devil's-pepper
RAVO,,Rauvolfia vomitoria Afzelius,poison devil's-pepper
RHIZO,,Rhizophora L.,mangrove
RHMA2,,Rhizophora mangle L.,red mangrove
RHODO2,,Rhodomyrtus (DC.) Rchb.,rhodomyrtus
RHTO10,,Rhodomyrtus tomentosa (Aiton) Hassk.,rose myrtle
RHTO10,RHTO,"Rhodomyrtus tomentosus (Aiton) Hassk., orth. var.",
RICIN,,Ricinus L.,ricinus
RICO3,,Ricinus communis L.,castorbean
RIVIN,,Rivina L.,rivina
RIHU2,,Rivina humilis L.,rougeplant
ROSA5,,Rosa L.,rose
RUBUS,,Rubus L.,blackberry
RUELL,,Ruellia L.,wild petunia
RUMEX,,Rumex L.,dock
SALSO,,Salsola L.,Russian thistle
SALVI,,Salvia L.,sage
SAMAN,,Samanea Merr.,raintree
SASA10,,Samanea saman (Jacq.) Merr.,raintree
SASA10,ALSA4,Albizia saman (Jacq.) F. Muell.,
SASA10,PISA3,Pithecellobium saman (Jacq.) Benth.,
SAMBU,,Sambucus L.,elderberry
SANI4,,Sambucus nigra L.,black elderberry
SANIC4,,Sambucus nigra L. ssp. canadensis (L.) R. Bolli,American black elderberry
SANIC4,SACA12,Sambucus canadensis L.,
SANIC4,SACAL2,Sambucus canadensis L. var. laciniata A. Gray,
SANIC4,SACAM4,"Sambucus caerulea Raf. var. mexicana (C. Presl ex DC.) L.D. Benson, orth. var.",
SANIC4,SACAS2,Sambucus canadensis L. var. submollis Rehder,
SANIC4,SACEM3,Sambucus cerulea Raf. var. mexicana (C. Presl ex DC.) L.D. Benson,
SANIC4,SAME5,Sambucus mexicana C. Presl ex DC.,
SANIC4,SAOR5,Sambucus orbiculata Greene,
SANIC4,SASI3,Sambucus simpsonii Rehder ex Sarg.,
SANCH,,Sanchezia Ruiz & Pav.,sanchezia
SASP7,,Sanchezia speciosa Leonard,shrubby whitevein
SCHEF,,Schefflera J.R. Forst. & G. Forst.,schefflera
SCAC2,,Schefflera actinophylla (Endl.) Harms,octopus tree
SCAC2,BRAC2,Brassaia actinophylla Endl.,
SCHIN,,Schinus L.,peppertree
SCMO,,Schinus molle L.,Peruvian peppertree
SCTE,,Schinus terebinthifolius Raddi,Brazilian peppertree
SCTE,SCTE16,"Schinus terebinthifolia Raddi, orth. var.",
SCTER2,,Schinus terebinthifolius Raddi var. raddianus Engl.,Brazilian peppertree
SCHIZ5,,Schizostachyum Nees,Polynesian 'ohe
SCGL,,Schizostachyum glaucifolium (Rupr.) Munro,Polynesian 'ohe
SCHLU,,Schlumbergera Lem.,schlumbergera
SCTR2,,Schlumbergera truncata (Haw.) Moran,false Christmas cactus
SCTR2,EPTR5,Epiphyllum truncatum Haw.,
SCTR2,ZYTR,Zygocactus truncatus (Haw.) K. Schum.,
SELEN2,,Selenicereus (A. Berger) Britton & Rose,moonlight cactus
SEGR10,,Selenicereus grandiflorus (L.) Britton & Rose,queen of the night
SEGR10,CEGR5,Cereus grandiflorus (L.) Mill.,
SEGR10,SEMA22,Selenicereus macdonaldiae (Hook.) Britton & Rose,
SENEC,,Senecio L.,ragwort
SENNA,,Senna Mill.,senna
SEAL4,,Senna alata (L.) Roxb.,emperor's candlesticks
SEAL4,CAAL14,Cassia alata L.,
SEAL4,HEAL11,Herpetica alata (L.) Raf.,
SEDI8,,Senna didymobotrya (Fresen.) Irwin & Barneby,African senna
SEDI8,CADI83,Cassia didymobotrya Fresen.,
SEDI8,CHDI4,Chamaesenna didymobotrya (Fresen.) Small,
SEMU5,,Senna multijuga (Rich.) Irwin & Barneby,false sicklepod
SEMU5,CAMU80,Cassia multijuga Rich.,
SEPE4,,Senna pendula (Humb. & Bonpl. ex Willd.) Irwin & Barneby,valamuerto
SEPEA,,Senna pendula (Humb. & Bonpl. ex Willd.) Irwin & Barneby var. advena (Vogel) Irwin & Barneby,valamuerto
SESE13,,Senna septemtrionalis (Viv.) H. Irwin & Barneby,arsenic bush
SESE13,ADLA3,Adipera laevigata (Willd.) Britton & Rose,
SESE13,CALA41,Cassia laevigata Willd.,
SESE13,SESE9,"Senna septentrionalis (Viv.) Irwin & Barneby, database artifact",
SESU10,,Senna sulfurea (DC. ex Collad.) Irwin & Barneby,smooth senna
SESU10,CAGL21,Cassia glauca Lam.,
SESU10,CASU25,Cassia sulfurea DC. ex Collad.,
SESU4,,Senna surattensis (Burm. f.) Irwin & Barneby,glossy shower
SESU4,CASU27,Cassia suffruticosa J. Koenig ex Roth,
SESU4,CASU62,Cassia surattensis Burm. f.,
SESU4,CASUS,Cassia surattensis Burm. f. var. suffruticosa (J. Koenig ex Roth) Chatterjee,
SERIS,,Serissa Commerson ex A. Juss.,snowrose
SEFO2,,Serissa foetida (L. f.) Lam.,snowrose
SEFO2,SEJA2,Serissa japonica (Thunb.) Thunb.,
SESBA,,Sesbania Scop.,riverhemp
SESE8,,Sesbania sesban (L.) Merr.,Egyptian riverhemp
SIDA,,Sida L.,fanpetals
SIAC3,,Sida acuta Burm. f.,common wireweed
SIAC3,SIACC,Sida acuta Burm. f. ssp. carpinifolia (L. f.) Waalkes,
SIAC3,SIACC2,Sida acuta Burm. f. var. carpinifolia (L. f.) K. Schum.,
SIAC3,SICA17,Sida carpinifolia L. f.,
SICO,,Sida cordifolia L.,‘ilima
SIDAS,,Sidastrum Baker f.,sandmallow
SIMU4,,Sidastrum multiflorum (Jacq.) Fryxell,manyflower sandmallow
SIMU4,SIAC4,Sida acuminata DC.,
SIMU4,SIAC5,Sidastrum acuminatum (DC.) Fryxell,
SILEN,,Silene L.,catchfly
SOLAN,,Solanum L.,nightshade
SOAV,,Solanum aviculare G. Forst.,New Zealand nightshade
SOAV,SOLA8,Solanum laciniatum Aiton,
SOMA3,,Solanum mauritianum Scop.,earleaf nightshade
