family,taxon,author,endemism,IUCN category,ThreatSearch assessed
Fabaceae,Ormosia bopiensis,J.F.Macbr.,no,NE,no
Fabaceae,Ormosia coarctata,Jacks.,no,LC,yes
Fabaceae,Ormosia coccinea,(Aubl.) Jacks.,no,LC,yes
Fabaceae,Ormosia elata,Rudd.,no,NE,no
Fabaceae,Ormosia grandiflora,(Tul.) Rudd,no,NE,no
Fabaceae,Ormosia larecajana,Rudd,yes,NE,no
Fabaceae,Ormosia macrocalyx,Ducke,no,LC,yes
Fabaceae,Ormosia nobilis,Tul.,no,LC,yes
Fabaceae,Parapiptadenia excelsa,(Griseb.) Burkart,no,LC,yes
Fabaceae,Parapiptadenia rigida,(Benth.) Brenan,no,LC,yes
Fabaceae,Parasenegalia rurrenabaqueana,(Rusby) Seigler & Ebinger,no,LC,yes
Fabaceae,Parkia multijuga,Benth.,no,LC,yes
Fabaceae,Parkia nitida,Miq.,no,LC,yes
Fabaceae,Parkia pendula,(Willd.) Benth. ex Walp.,no,LC,yes
Fabaceae,Parkinsonia aculeata,L.,no,LC,yes
Fabaceae,Parkinsonia praecox,(Ruiz & Pav.) Hawkins,no,LC,yes
Fabaceae,Peltogyne heterophylla,M.F.Silva,no,NE,yes
Fabaceae,Peltophorum dubium,(Spreng.) Taub.,no,LC,yes
Fabaceae,Periandra heterophylla,Benth.,no,LC,yes
Fabaceae,Piptadenia anolidurus,Barneby,no,LC,yes
Fabaceae,Piptadenia boliviana,Benth.,yes,NE,no
Fabaceae,Piptadenia buchtienii,Barneby,yes,NE,no
Fabaceae,Piptadenia gonoacantha,(Mart.) J.F.Macbr.,no,LC,yes
Fabaceae,Piptadenia peruviana,(J.F.Macbr.) Barneby,no,NE,no
Fabaceae,Piptadenia pteroclada,Benth.,no,LC,yes
Fabaceae,Piptadenia robusta,Pittier,no,LC,yes
Fabaceae,Piptadeniopsis lomentifera,Burkart,no,NE,yes
Fabaceae,Plathymenia reticulata,Benth.,no,LC,yes
Fabaceae,Platycyamus ulei,Harms,no,NE,no
Fabaceae,Platymiscium pinnatum,(Jacq.) Dugand,no,NE,yes
Fabaceae,Platymiscium pubescens,Micheli,no,LC,yes
Fabaceae,Platymiscium stipulare,Benth.,no,NE,yes
Fabaceae,Platymiscium trinitatis,Benth.,no,LC,yes
Fabaceae,Platypodium elegans,Vogel,no,LC,yes
Fabaceae,Poecilanthe parviflora,Benth.,no,DD,yes
Fabaceae,Poeppigia procera,(Poepp. ex Spreng.) C.Presl,no,LC,yes
Fabaceae,Prosopis affinis,Spreng.,no,DD,yes
Fabaceae,Prosopis alba,Griseb.,no,NT,yes
Fabaceae,Prosopis chilensis,(Molina) Stuntz,no,LC,yes
Fabaceae,Prosopis elata,(Burkart) Burkart,no,NE,no
Fabaceae,Prosopis ferox,Griseb.,no,NE,no
Fabaceae,Prosopis flexuosa,DC.,no,LC,yes
Fabaceae,Prosopis kuntzei,Kuntze,no,LC,yes
Fabaceae,Prosopis laevigata,(Humb. & Bonpl. ex Willd.) M.C.Johnst.,no,LC,yes
Fabaceae,Prosopis nigra,Hieron.,no,DD,yes
Fabaceae,Prosopis nuda,Schinini,no,NE,no
Fabaceae,Prosopis ruscifolia,Griseb.,no,LC,yes
Fabaceae,Prosopis torquata,(Lag.) DC.,no,LC,yes
Fabaceae,Pseudopiptadenia suaveolens,(Miq.) J.W.Grimes,no,LC,yes
Fabaceae,Pseudosenegalia feddeana,(Harms) Seigler & Ebinger,yes,NE,yes
Fabaceae,Pseudosenegalia riograndensis,(Atahuachi & L.Rico) Seigler & Ebinger,yes,NE,no
Fabaceae,Pterocarpus amazonum,(Mart. ex Benth.) Amshoff,no,NE,yes
Fabaceae,Pterocarpus dubius,(Kunth) Spreng.,no,NE,yes
Fabaceae,Pterocarpus rohrii,Vahl,no,NE,no
Fabaceae,Pterocarpus santalinoides,L'Hér. ex DC.,no,LC,yes
Fabaceae,Pterocarpus steinbachianus,Harms,no,VU,yes
Fabaceae,Pterodon emarginatus,Vogel,no,LC,yes
Fabaceae,Pterogyne nitens,Tul.,no,NT,yes
Fabaceae,Samanea saman,(Jacq.) Merr.,no,LC,yes
Fabaceae,Samanea tubulosa,(Benth.) Barneby & J.W.Grimes,no,LC,yes
Fabaceae,Schizolobium parahyba,(Vell.) S.F.Blake,no,LC,yes
Fabaceae,Senegalia bonariensis,(Gillies ex Hook. & Arn.) Seigler & Ebinger,no,NE,yes
Fabaceae,Senegalia emilioana,(Fortunato & Ciald.) Seigler & Ebinger,no,NE,yes
Fabaceae,Senegalia etilis,(Speg.) Seigler & Ebinger,no,VU,yes
Fabaceae,Senegalia gilliesii,(Steud.) Seigler & Ebinger,no,LC,yes
Fabaceae,Senegalia klugii,(Standl. ex J.F.Macbr.) Seigler & Ebinger,no,NE,yes
Fabaceae,Senegalia langsdorffii,(Benth.) Bocage & L.P.Queiroz,no,NE,no
Fabaceae,Senegalia loretensis,(J.F.Macbr.) Seigler & Ebinger,no,NE,yes
Fabaceae,Senegalia lowei,(L.Rico) Seigler & Ebinger,no,NE,yes
Fabaceae,Senegalia martii,(Benth.) Seigler & Ebinger,no,LC,yes
Fabaceae,Senegalia parviceps,(Speg.) Seigler & Ebinger,no,NE,yes
Fabaceae,Senegalia polyphylla,(DC.) Britton & Rose,no,LC,yes
Fabaceae,Senegalia praecox,(Griseb.) Seigler & Ebinger,no,LC,yes
Fabaceae,Senegalia rhytidocarpa,(L.Rico) Seigler & Ebinger,no,LC,yes
Fabaceae,Senegalia riparia,(Kunth) Britton & Rose,no,LC,yes
Fabaceae,Senegalia tenuifolia,(L.) Britton & Rose,no,NE,yes
Fabaceae,Senegalia weberbaueri,(Harms) Seigler & Ebinger,no,NE,yes
Fabaceae,Senna affinis,(Benth.) H.S.Irwin & Barneby,no,NE,no
Fabaceae,Senna aymara,H.S.Irwin & Barneby,yes,NE,no
Fabaceae,Senna bacillaris,(L.f.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna burkartiana,(Villa) H.S.Irwin & Barneby,no,NE,no
Fabaceae,Senna chloroclada,(Harms) H.S.Irwin & Barneby,no,NE,no
Fabaceae,Senna georgica,H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna herzogii,(Harms) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna macrophylla,(Kunth) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna mandonii,(Benth.) H.S.Irwin & Barneby,no,NE,no
Fabaceae,Senna mollissima,(Willd.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna mucronifera,(Benth.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna multiglandulosa,(Jacq.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna pendula,(Humb. & Bonpl. ex Willd.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna punoensis,Lass.,no,NE,no
Fabaceae,Senna quinquangulata,(Rich.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna reticulata,(Willd.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna rugosa,(G.Don) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna ruiziana,(G.Don) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna silvestris,(Vell.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna spectabilis,(DC.) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna spinescens,(Vogel) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna tapajozensis,(Ducke) H.S.Irwin & Barneby,no,LC,yes
Fabaceae,Senna velutina,(Vogel) H.S.Irwin & Barneby,no,NE,yes
Fabaceae,Senna versicolor,(Vogel) H.S.Irwin & Barneby,no,NE,yes
Fabaceae,Senna weddelliana,H.S.Irwin & Barneby,yes,NE,no
Fabaceae,Steinbachiella leptoclada,Harms,yes,VU,yes
Fabaceae,Stryphnodendron fissuratum,Martins,no,NE,yes
Fabaceae,Stryphnodendron foreroi,Martins,no,NE,no
Fabaceae,Stryphnodendron guianense,(Aubl.) Benth.,no,LC,yes
Fabaceae,Stryphnodendron obovatum,Benth.,no,NE,yes
Fabaceae,Stryphnodendron polystachyum,(Miq.) Kleinhoonte,no,NE,yes
Fabaceae,Stryphnodendron pulcherrimum,(Willd.) Hochr.,no,LC,yes
Fabaceae,Swartzia acreana,R.S.Cowan,no,NE,yes
Fabaceae,Swartzia arborescens,(Aubl.) Pittier,no,LC,yes
Fabaceae,Swartzia costata,(Rusby) Cowan       ,no,NE,yes
Fabaceae,Swartzia jorori,Harms,no,LC,yes
Fabaceae,Swartzia latifolia,Benth.,no,LC,yes
Fabaceae,Swartzia leptopetala,Benth.,no,LC,yes
Fabaceae,Swartzia myrtifolia,Sm.,no,LC,yes
Fabaceae,Swartzia oraria,R.S.Cowan,no,LC,yes
Fabaceae,Swartzia peruviana,(R.S. Cowan) Torke,no,NE,yes
Fabaceae,Swartzia simplex,(Sw.) Spreng.,no,LC,yes
Fabaceae,Sweetia fruticosa,Spreng.,no,LC,yes
Fabaceae,Tachigali aurea,(Tul.) Baill.,no,NE,yes
Fabaceae,Tachigali bracteosa,(Harms) Zarucchi & Pipoly,no,NE,yes
Fabaceae,Tachigali chrysaloides,van der Werff,no,NE,no
Fabaceae,Tachigali chrysophylla,(Poepp.) Zarucchi & Herend.,no,NE,yes
Fabaceae,Tachigali guianensis,(Benth.) Zarucchi & Herend.,no,NE,yes
Fabaceae,Tachigali paniculata,Aubl.,no,LC,yes
Fabaceae,Tachigali poeppigiana,Tul.,no,NE,no
Fabaceae,Tachigali setifera,(Ducke) Zarucchi & Herend.,no,NE,yes
Fabaceae,Tachigali subvelutina,(Benth.) Oliveira-Filho,no,NE,yes
Fabaceae,Tachigali tinctoria,(Benth.) Zarucchi & Herend.,no,NE,yes
Fabaceae,Tachigali vulgaris,L.F.Gomes da Silva & H.C.Lima,no,LC,yes
Fabaceae,Tara spinosa,(Molina) Britton & Rose,no,NE,yes
Fabaceae,Tipuana tipu,(Benth.) Kuntze,no,LC,yes
Fabaceae,Trischidium alternum,(Benth.) H.E.Ireland,no,NE,yes
Fabaceae,Vachellia albicorticata,(Burkart) Seigler & Ebinger,no,LC,yes
Fabaceae,Vachellia aroma,(Gillies ex Hook. & Arn.) Seigler & Ebinger,no,NE,yes
Fabaceae,Vachellia astringens,(Gillies ex Hook. & Arn.) Speg.,no,NE,yes
Fabaceae,Vachellia caven,(Molina) Seigler & Ebinger,no,LC,yes
Fabaceae,Vachellia farnesiana,(L.) Wight & Arn.,no,LC,yes
Fabaceae,Vachellia macracantha,(Humb. & Bonpl. ex Willd.) Seigler & Ebinger,no,LC,yes
Fabaceae,Vachellia tortuosa,(L.) Seigler & Ebinger,no,LC,yes
Fabaceae,Vatairea fusca,(Ducke) Ducke,no,LC,yes
Fabaceae,Vatairea macrocarpa,(Benth.) Ducke,no,LC,yes
Fabaceae,Vataireopsis speciosa,Ducke,no,NE,no
Fabaceae,Zygia bangii,Barneby & J.W.Grimes,yes,NE,no
Fabaceae,Zygia bifoliola,(Rusby) L.Rico,yes,NE,yes
Fabaceae,Zygia cataractae,(Kunth) L.Rico,no,LC,yes
Fabaceae,Zygia cauliflora,(Willd.) Killip,no,NE,yes
Fabaceae,Zygia coccinea,(G.Don) L.Rico,no,LC,yes
Fabaceae,Zygia inaequalis,(Humb. & Bonpl. ex Willd.) Pittier,no,LC,yes
Fabaceae,Zygia latifolia,(L.) Fawc. & Rendle,no,LC,yes
Fabaceae,Zygia longifolia,(Humb. & Bonpl. ex Willd.) Britton & Rose,no,LC,yes
Fabaceae,Zygia odoratissima,(Ducke) L.Rico,no,NE,no
Fabaceae,Zygia pithecolobioides,(Kuntze) Barneby & J.W.Grimes,no,VU,yes
Fabaceae,Zygia unifoliolata,(Benth.) Pittier,no,LC,yes
Gentianaceae,Macrocarpaea bangiana,Gilg,yes,NE,no
Gentianaceae,Macrocarpaea cinchonifolia,(Gilg) Weaver,yes,NE,no
Gentianaceae,Macrocarpaea cochabambensis,Gilg-Ben.,yes,NE,no
Gentianaceae,Macrocarpaea fuentesii,J.R.Grant,yes,NE,no
Gentianaceae,Potalia resinifera,Mart.,no,LC,yes
Gentianaceae,Symbolanthus australis,Struwe,yes,NE,no
Gentianaceae,Symbolanthus brittonianus,Gilg,yes,NE,no
Gentianaceae,Tachia parviflora,Maguire & Weaver,no,LC,yes
Gesneriaceae,Besleria solanoides,Kunth,no,LC,yes
Gesneriaceae,Sanango racemosum,(Ruiz & Pav.) Barringer,no,NE,yes
Goupiaceae,Goupia glabra,Aubl.,no,LC,yes
Grossulariaceae,Ribes brachybotrys,(Wedd.) Jancz.,no,NE,no
Hernandiaceae,Sparattanthelium acreanum,Pilg.,no,NE,no
Hernandiaceae,Sparattanthelium borororum,Mart.,no,NE,no
Humiriaceae,Humiriastrum mapiriense,Cuatrec.,no,LC,yes
Humiriaceae,Sacoglottis guianensis,Benth.,no,LC,yes
Humiriaceae,Sacoglottis mattogrossensis,Malme,no,LC,yes
Hydrangeaceae,Hydrangea peruviana,Moric. ex Ser.,no,LC,yes
Hydrangeaceae,Hydrangea preslii,Briq.,no,LC,yes
Hypericaceae,Vismia bemerguii,M.E.Berg,no,NE,no
Hypericaceae,Vismia crassa,(Rusby) S.F.Blake,yes,NE,no
Hypericaceae,Vismia floribunda,Sprague,no,LC,yes
Hypericaceae,Vismia gracilis,Hieron.,no,LC,yes
Hypericaceae,Vismia lateriflora,Ducke,no,NE,no
Hypericaceae,Vismia macrophylla,Kunth,no,LC,yes
Hypericaceae,Vismia minutiflora,Ewan,no,LC,yes
Hypericaceae,Vismia plicatifolia,Hochr.,no,NE,no
Hypericaceae,Vismia pozuzoensis,Engl.,no,LC,yes
Hypericaceae,Vismia rusbyi,Ewan,no,LC,yes
Hypericaceae,Vismia sprucei,Sprague,no,LC,yes
Hypericaceae,Vismia tenuinervia,(M.E.Berg) N.Robson,no,NE,no
Hypericaceae,Vismia tomentosa,Ruiz & Pav.,no,LC,yes
Icacinaceae,Calatola costaricensis,Standl.,no,LC,yes
Icacinaceae,Casimirella beckii,(Fern.Casas) Breteler,yes,NE,no
Ixonanthaceae,Ochthocosmus barrae,Hallier f.,no,NE,no
Ixonanthaceae,Ochthocosmus berryi,Steyerm.,no,NE,no
Juglandaceae,Juglans australis,Griseb.,no,NT,yes
Juglandaceae,Juglans boliviana,(C.DC.) Dode,no,NE,yes
Lacistemataceae,Lacistema aggregatum,(P.J.Bergius) Rusby,no,LC,yes
Lacistemataceae,Lacistema polystachyum,Schnizl.,no,LC,yes
Lamiaceae,Aegiphila boliviana,Moldenke,no,LC,yes
Lamiaceae,Aegiphila buchtienii,Moldenke,yes,NE,no
Lamiaceae,Aegiphila elegans,Moldenke,no,LC,yes
Lamiaceae,Aegiphila filipes,Mart. & Schauer,no,LC,yes
Lamiaceae,Aegiphila integrifolia,(Jacq.) B.D.Jacks.,no,LC,yes
Lamiaceae,Aegiphila multiflora,Ruiz & Pav.,no,LC,yes
Lamiaceae,Aegiphila panamensis,Moldenke,no,LC,yes
Lamiaceae,Aegiphila peruviana,Turcz.,no,LC,yes
Lamiaceae,Aegiphila saltensis,Legname,no,LC,yes
Lamiaceae,Aegiphila spicata,(Rusby) Moldenke,no,LC,yes
Lamiaceae,Aegiphila steinbachii,Moldenke,yes,VU,yes
Lamiaceae,Aegiphila triflora,Moldenke,no,LC,yes
Lamiaceae,Aegiphila ulei,(Hayek) B.Walln.,no,LC,yes
Lamiaceae,Aegiphila vitelliniflora,Klotzsch,no,LC,yes
Lamiaceae,Callicarpa acuminata,Kunth,no,LC,yes
Lamiaceae,Cantinoa duplicatodentata,(Pohl ex Benth.) Harley & J.F.B.Pastore,no,LC,yes
Lamiaceae,Condea tafallae,(Benth.) Harley & J.F.B.Pastore,no,LC,yes
Lamiaceae,Hyptidendron arboreum,(Benth.) Harley,no,LC,yes
Lamiaceae,Hyptidendron canum,(Pohl ex Benth.) Harley,no,LC,yes
Lamiaceae,Hyptidendron glutinosum,(Benth.) Harley,no,LC,yes
Lamiaceae,Lepechinia heteromorpha,(Briq.) Epling,no,LC,yes
Lamiaceae,Lepechinia lancifolia,(Rusby) Epling,yes,NE,yes
Lamiaceae,Vitex cymosa,Bertero ex Spreng.,no,LC,yes
Lamiaceae,Vitex triflora,Vahl,no,LC,yes
Lauraceae,Aiouea dubia,(Kunth) Mez,no,LC,yes
Lauraceae,Aiouea grandifolia,van der Werff,no,LC,yes
Lauraceae,Aiouea montana,(Sw.) R.Rohde,no,LC,yes
Lauraceae,Aiouea napoensis,(van der Werff) R.Rohde,no,LC,yes
Lauraceae,Aiouea tomentella,(Mez) Renner,no,LC,yes
Lauraceae,Aiouea trinervis,Meisn.,no,LC,yes
Lauraceae,Aniba coto,(Rusby) Kosterm.,no,LC,yes
Lauraceae,Aniba cylindriflora,Kosterm.,no,LC,yes
Lauraceae,Aniba guianensis,Aubl.,no,LC,yes
Lauraceae,Aniba hostmanniana,(Nees) Mez,no,LC,yes
Lauraceae,Aniba megaphylla,Mez,no,LC,yes
Lauraceae,Aniba muca,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Aniba panurensis,(Meisn.) Mez,no,LC,yes
Lauraceae,Aniba perutilis,Hemsl.,no,VU,yes
Lauraceae,Aniba puchury-minor,(Mart.) Mez,no,LC,yes
Lauraceae,Aniba riparia,(Nees) Mez,no,LC,yes
Lauraceae,Aniba taubertiana,Mez,no,LC,yes
Lauraceae,Beilschmiedia latifolia,(Nees) Sachiko Nishida,no,LC,yes
Lauraceae,Beilschmiedia tovarensis,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,no,LC,yes
Lauraceae,Caryodaphnopsis fosteri,van der Werff,no,LC,yes
Lauraceae,Damburneya purpurea,(Ruiz & Pav.) Trofimov,no,LC,yes
Lauraceae,Endlicheria acuminata,Kosterm.,no,LC,yes
Lauraceae,Endlicheria anomala,(Nees) Mez,no,LC,yes
Lauraceae,Endlicheria aurea,Chanderb.,no,NE,no
Lauraceae,Endlicheria canescens,Chanderbali,no,LC,yes
Lauraceae,Endlicheria chalisea,Chanderbali,no,LC,yes
Lauraceae,Endlicheria dysodantha,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Endlicheria formosa,A.C.Sm.,no,LC,yes
Lauraceae,Endlicheria gracilis,Kosterm.,no,LC,yes
Lauraceae,Endlicheria krukovii,(A.C.Sm.) Kosterm.,no,NE,no
Lauraceae,Endlicheria metallica,Kosterm.,no,LC,yes
Lauraceae,Endlicheria multiflora,(Miq.) Mez,no,LC,yes
Lauraceae,Endlicheria paniculata,(Spreng.) J.F.Macbr.,no,LC,yes
Lauraceae,Endlicheria pyriformis,(Nees) Mez,no,LC,yes
Lauraceae,Endlicheria rubriflora,Mez,no,LC,yes
Lauraceae,Endlicheria ruforamula,Chanderb.,no,LC,yes
Lauraceae,Endlicheria szyszylowiczii,Mez,no,LC,yes
Lauraceae,Endlicheria verticillata,Mez,no,LC,yes
Lauraceae,Licaria armeniaca,(Nees) Kosterm.,no,LC,yes
Lauraceae,Licaria brasiliensis,(Nees) Kosterm.,no,LC,yes
Lauraceae,Licaria cannella,(Meisn.) Kosterm.,no,LC,yes
Lauraceae,Licaria crassifolia,(Poir.) P.L.R. de Moraes,no,LC,yes
Lauraceae,Licaria guianensis,Aubl.,no,LC,yes
Lauraceae,Licaria pachycarpa,(Meisn.) Kosterm.,no,LC,yes
Lauraceae,Licaria pucheri,(Ruiz & Pav.) Kosterm.,no,LC,yes
Lauraceae,Licaria triandra,(Sw.) Kosterm.,no,LC,yes
Lauraceae,Mezilaurus subcordata,(Ducke) Kosterm.,no,NT,yes
Lauraceae,Nectandra acuminata,(Nees & C. Mart.) J.F.Macbr.,no,LC,yes
Lauraceae,Nectandra acutifolia,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Nectandra amazonum,Nees,no,LC,yes
Lauraceae,Nectandra angusta,Rohwer,no,LC,yes
Lauraceae,Nectandra apiculata,Rohwer,yes,CR,yes
Lauraceae,Nectandra brittonii,Mez,no,EN,yes
Lauraceae,Nectandra cissiflora,Nees,no,LC,yes
Lauraceae,Nectandra cuneatocordata,Mez,no,LC,yes
Lauraceae,Nectandra cuspidata,Nees & Mart.,no,LC,yes
Lauraceae,Nectandra dasystyla,Rohwer,no,VU,yes
Lauraceae,Nectandra discolor,(Kunth) Nees,no,LC,yes
Lauraceae,Nectandra hihua,(Ruiz & Pav.) Rohwer,no,LC,yes
Lauraceae,Nectandra lanceolata,Nees & Mart.,no,LC,yes
Lauraceae,Nectandra latissima,Rohwer,no,LC,yes
Lauraceae,Nectandra laurel,Klotzsch ex Nees,no,LC,yes
Lauraceae,Nectandra lineata,(Kunth) Rohwer,no,LC,yes
Lauraceae,Nectandra lineatifolia,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Nectandra maynensis,Mez,no,LC,yes
Lauraceae,Nectandra megapotamica,(Spreng.) Mez,no,LC,yes
Lauraceae,Nectandra membranacea,(Sw.) Griseb.,no,LC,yes
Lauraceae,Nectandra obtusata,Rohwer,no,LC,yes
Lauraceae,Nectandra oppositifolia,Nees & Mart.,no,LC,yes
Lauraceae,Nectandra paucinervia,Coe-Teix.,no,LC,yes
Lauraceae,Nectandra pearcei,Mez,no,LC,yes
Lauraceae,Nectandra pulverulenta,Nees,no,LC,yes
Lauraceae,Nectandra reticulata,Mez,no,LC,yes
Lauraceae,Nectandra riparia,Rohwer,no,LC,yes
Lauraceae,Nectandra turbacensis,(Kunth) Nees,no,LC,yes
Lauraceae,Nectandra viburnoides,Meisn.,no,LC,yes
Lauraceae,Nectandra wurdackii,C.K.Allen & Barneby ex Rohwer    ,no,EN,yes
Lauraceae,Ocotea aciphylla,(Nees & Mart.) Mez,no,LC,yes
Lauraceae,Ocotea albida,Mez & Rusby,no,NE,no
Lauraceae,Ocotea albopunctulata,Mez,no,LC,yes
Lauraceae,Ocotea amazonica,(Meisn.) Mez,no,LC,yes
Lauraceae,Ocotea bofo,Kunth,no,LC,yes
Lauraceae,Ocotea camphoromoea,Rohwer,no,LC,yes
Lauraceae,Ocotea choquetangensis,van der Werff,yes,NE,no
Lauraceae,Ocotea comata,van der Werff,yes,VU,yes
Lauraceae,Ocotea corymbosa,(Meisn.) Mez,no,LC,yes
Lauraceae,Ocotea diospyrifolia,(Meisn.) Mez,no,LC,yes
Lauraceae,Ocotea floribunda,(Sw.) Mez,no,LC,yes
Lauraceae,Ocotea gracilis,(Meisn.) Mez,no,LC,yes
Lauraceae,Ocotea guianensis,Aubl.,no,LC,yes
Lauraceae,Ocotea illustris,Rusby,yes,NE,no
Lauraceae,Ocotea javitensis,(Kunth) Pittier,no,LC,yes
Lauraceae,Ocotea lancifolia,(Schott) Mez,no,LC,yes
Lauraceae,Ocotea leptobotra,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Ocotea longifolia,Kunth,no,LC,yes
Lauraceae,Ocotea mandonii,Mez,no,NE,no
Lauraceae,Ocotea matogrossensis,Vatt.,no,LC,yes
Lauraceae,Ocotea micrantha,van der Werff,yes,NE,yes
Lauraceae,Ocotea minarum,(Nees & Mart.) Mez,no,LC,yes
Lauraceae,Ocotea oblonga,(Meisn.) Mez,no,LC,yes
Lauraceae,Ocotea obovata,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Ocotea olivacea,A.C.Sm.,no,LC,yes
Lauraceae,Ocotea pauciflora,(Nees) Mez,no,LC,yes
Lauraceae,Ocotea porphyria,(Griseb.) van der Werff,no,NE,no
Lauraceae,Ocotea prunifolia,Rusby,yes,NE,no
Lauraceae,Ocotea puberula,(Rich.) Nees,no,LC,yes
Lauraceae,Ocotea rubrinervis,Mez,no,LC,yes
Lauraceae,Ocotea smithii,van der Werff,yes,NE,no
Lauraceae,Ocotea solomonii,van der Werff,yes,NE,no
Lauraceae,Ocotea spectabilis,(Meisn.) Mez,no,NE,no
Lauraceae,Ocotea spixiana,(Nees) Mez,no,NE,no
Lauraceae,Ocotea stenophylla,van der Werff,yes,NE,yes
Lauraceae,Ocotea subrutilans,Mez,no,LC,yes
Lauraceae,Ocotea velloziana,(Meisn.) Mez,no,NE,no
Lauraceae,Persea areolatocostae,(C.K.Allen) van der Werff,no,LC,yes
Lauraceae,Persea bilocularis,L.E. Kopp,yes,NE,no
Lauraceae,Persea buchtienii,O.C. Schmidt,yes,NE,no
Lauraceae,Persea caerulea,(Ruiz & Pav.) Mez,no,LC,yes
Lauraceae,Persea filipes,Rusby,yes,DD,yes
Lauraceae,Persea haenkeana,Mez,no,LC,yes
Lauraceae,Persea negracotensis,O.C. Schmidt,yes,NE,no
Lauraceae,Persea peruviana,Nees,no,LC,yes
Lauraceae,Persea pseudofasciculata,L.E.Kopp,no,LC,yes
Lauraceae,Persea ruizii,J.F.Macbr.,no,LC,yes
Lauraceae,Persea sphaerocarpa,(H.J.P.Winkl.) Kosterm.,no,LC,yes
Lauraceae,Persea subcordata,(Ruiz & Pav.) Nees,no,LC,yes
Lauraceae,Persea trollii,O.C. Schmidt,yes,NE,no
Lauraceae,Pleurothyrium cuneifolium,Nees,no,LC,yes
Lauraceae,Pleurothyrium intermedium,(Mez) Rohwer,no,LC,yes
Lauraceae,Pleurothyrium parviflorum,Ducke,no,LC,yes
Lauraceae,Pleurothyrium poeppigii,Nees,no,LC,yes
Lauraceae,Rhodostemonodaphne dioica,(Mez) Rohwer,no,VU,yes
Lauraceae,Rhodostemonodaphne grandis,(Mez) Rohwer,no,LC,yes
Lauraceae,Rhodostemonodaphne juruensis,(A.C.Sm.) Chanderbali,no,LC,yes
Lauraceae,Rhodostemonodaphne kunthiana,(Nees) Rohwer,no,LC,yes
Lauraceae,Rhodostemonodaphne longiflora,Madriñán,yes,NE,no
Lecythidaceae,Allantoma pluriflora,"S.A.Mori, Ya Y.Huang & Prance",no,LC,yes
Lecythidaceae,Bertholletia excelsa,Bonpl.,no,VU,yes
Lecythidaceae,Cariniana domestica,(Mart.) Miers,no,NE,yes
Lecythidaceae,Cariniana estrellensis,(Raddi) Kuntze,no,NE,yes
Lecythidaceae,Cariniana ianeirensis,R.Knuth,no,EN,yes
Lecythidaceae,Cariniana micrantha,Ducke,no,NE,yes
Lecythidaceae,Couratari guianensis,Aubl.,no,VU,yes
Lecythidaceae,Couratari macrosperma,A.C.Sm.,no,NE,yes
Lecythidaceae,Couroupita guianensis,Aubl.,no,LC,yes
Lecythidaceae,Eschweilera albiflora,(DC.) Miers,no,LC,yes
Lecythidaceae,Eschweilera andina,(Rusby) J.F.Macbr.,no,LC,yes
Lecythidaceae,Eschweilera coriacea,(DC.) S.A.Mori,no,LC,yes
Lecythidaceae,Eschweilera juruensis,R.Knuth,no,LC,yes
Lecythidaceae,Eschweilera ovalifolia,(DC.) Nied.,no,LC,yes
Lecythidaceae,Eschweilera parvifolia,Mart. ex DC.,no,LC,yes
Lecythidaceae,Gustavia augusta,L.,no,LC,yes
Lecythidaceae,Gustavia hexapetala,(Aubl.) Sm.,no,LC,yes
Lecythidaceae,Gustavia poeppigiana,O.Berg,no,LC,yes
Lecythidaceae,Lecythis zabucajo,Aubl.,no,LC,yes
Linaceae,Hebepetalum humiriifolia,(Planch.) Benth.,no,LC,yes
Linaceae,Roucheria columbiana,Hallier f.,no,LC,yes
Linaceae,Roucheria laxiflora,H.J.P.Winkl.,no,LC,yes
Linaceae,Roucheria schomburgkii,Planch.,no,NE,no
Loganiaceae,Antonia ovata,Pohl,no,LC,yes
Loganiaceae,Bonyunia antoniifolia,Progel,no,LC,yes
Loganiaceae,Strychnos brasiliensis,(Spreng.) Mart.,no,LC,yes
Loganiaceae,Strychnos jobertiana,Baill.,no,LC,yes
